biomaterial_id	bundle_uuid	project_name	source_id	tissue_group	files_directory	loom_filename	technology	seq_unit	diagnosis	organ	organ_part	selected_cell_types
SRX7129193	734f9853-f39b-543f-bf9c-342d9431a4ac	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	6141d7de-4b8c-4978-82e9-c93a439e785f.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129196	81e31fc0-ca7d-5697-92bc-7458b9bc2bca	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	f89aaa2c-2c5d-42fa-80ec-53b9d1851911.loom	10Xv2	nucleus	normal	brain	cortex	NA
SRX7129192	8cd6b2b3-32b4-5a1f-8562-61ee76631c62	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	0c34828c-31c4-467e-a3fc-79aed780e716.loom	10Xv2	nucleus	normal	brain	cortex	NA
SRX7129194	ce16e9e3-a705-5b8a-86b0-ae882679ab80	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	4bd9729f-3ee2-4d58-b528-9f1ba0d4cb7a.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129199	04088b05-6eb9-53b7-a5f0-bf7c3fd23fe7	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	3b7a8f88-f40b-455c-8cde-9481a00d2555.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129198	c4ed9481-ddfc-5869-aa0a-20e8bb94d744	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	131a480f-2466-44d1-9b4f-08fbd64c5e2d.loom	10Xv2	nucleus	normal	brain	cortex	NA
SRX7129197	89771a00-45d9-5ccb-b3b8-e1f316753905	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	3139f2c6-96f4-4441-b01d-b7d256b7ed6c.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129202	7c8fc5ac-2a8a-5857-93b5-3ec66260fbb0	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	b2007eb4-c693-4c69-af6a-2ee2269ac0a6.loom	10Xv2	nucleus	normal	brain	cortex	NA
SRX7129203	c9b45b64-10c7-56bc-a2c9-a8ef07acac17	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	7a92be67-1c9c-4e34-8db8-94dacf514e90.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129195	ce08350b-1448-5033-b43a-ce6f1737151c	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	b4a04888-ba6f-46be-b7dd-78b8df11aa2e.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129201	dbe3a518-b452-5b0d-b856-aa958586ce7d	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	a877926b-d7ee-4386-8651-e7f107e50a3c.loom	10Xv2	nucleus	normal	brain	substantia nigra	NA
SRX7129200	aacc0f02-9d8d-5466-b5ce-c567afd21f9a	HumanBrainSubstantiaNigra	5afd43d9-bfbf-43d7-b904-3ad94e7e87d9	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	9e15bacc-9639-4241-a95b-faf9b06da459.loom	10Xv2	nucleus	normal	brain	cortex	NA
MS242_CA2_NS	23d49724-f1be-5e89-9fd5-40f975113b94	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	31483ee7-48a9-49d7-9ce5-c6e129bcb397.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
Control_CO28_NS	ee374b05-5d92-54f4-8370-3ed97edf61af	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	d24b2758-62f6-48ed-b6fa-61322dd83ecf.loom	10Xv2	nucleus	normal	brain	NA	NA
Control_CO14_NS	09e8f25f-cc75-5d14-b68e-3dc5a28cd8b3	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	167e1f07-b4f0-45f5-9b3c-564d43dabfd3.loom	10Xv2	nucleus	normal	brain	NA	NA
MS176_RM_NS	81e9873c-835c-51c6-80bb-623bbb56f75f	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	efe8ebf6-0941-4cd1-9b8e-a14f6ea94040.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS122_A_NS	74dac684-03fd-5ca8-8fd8-7a0868a549e8	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	42ae6f47-0e3d-4d23-838f-7687bfd07ea9.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS242_CI_NS	3c54419a-97c0-51c8-8d3c-1f9b045e1932	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	0a548c3e-e72d-4c83-b024-84784349bae7.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS121_NAWM_NS	ee24027e-e281-561d-810f-975eff5f899d	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	da0c6882-90ef-455b-8004-fff4ef658ece.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS176_CI_NS	2526e201-2686-5d17-b015-cd833399e6d4	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	dfe7e199-501f-49a3-bbd6-c4ca40e2e160.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS122_CI_NS	fb5084e0-a521-59a3-8385-a5855c011486	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	1b74dead-093f-4f73-9284-389f99a3147f.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
Control_SD48/16_NS	1c4dbb8a-681f-5a3b-b4d9-690ba77ba1a0	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	70562d4e-ef1a-4877-a897-a72327b972b7.loom	10Xv2	nucleus	normal	brain	NA	NA
MS121_A2_NS	20db9ffa-87c8-53d6-bed1-94bb040fd6ea	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	9010a646-682c-488e-a71e-136e52b9e21c.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS176_CA_NS	5d890286-30ae-5cc1-8e28-333d6cb88314	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	9c1689e9-de2d-4d38-8c23-6977ae178f21.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS122_NAWM_NS	4a367090-f4bd-52e4-b92a-5506dc8e36bc	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	da63a577-c2ca-4150-8ca6-f22fd7090e4f.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS242_CA5_NS	e3a15caf-83f8-56fb-a826-3b4f5615d1e6	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	3832c7b1-51d3-4998-b7c7-cad2a923fbb5.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
Control_CO39_NS	b5d617b9-bd3b-55ad-a328-12c10f119f45	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	313a5cc3-866f-4bf0-980a-238ad98510de.loom	10Xv2	nucleus	normal	brain	NA	NA
MS121_CA_NS	d79bb610-e305-5f07-acd4-c7248b6d0ddf	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	29587a71-d122-4f67-bf7c-ef56f928f3db.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
Control_CO25_NS	989aa469-9307-53f5-9643-e591f8512c48	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	8f5c52c9-2c88-46a6-b8ce-fe4bf5550075.loom	10Xv2	nucleus	normal	brain	NA	NA
MS242_RM_NS	38d54cf3-4f2d-52a0-ad05-93726623b107	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	80ec2126-fff9-4a92-add7-f16063764ef2.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS176_NAWM_NS	aab7e308-091f-5611-975e-8eca69f1b9d8	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	71ee6b8a-797b-4879-a16a-23f6b48bdde7.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
MS121_A3_NS	b7ab62cb-5f50-5704-b089-fd2d5f471610	Oligodendrocyte_MS	deb0ddec-b8c0-40e2-a2c2-695b171628e5	brain	s3://ccdl-scpca-data/human_cell_atlas_data/brain	f3883cd6-2270-4ecc-8651-dce3761db537.loom	10Xv2	nucleus	multiple sclerosis	brain	NA	NA
7_CB3_cells	11342f20-f6b0-5a15-a267-b0e70cc15de6	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	ea5ffc6f-c50f-44ad-8f8d-c8d5548d46cc.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
4_BM6_cells	e0ad2d93-9dfb-542f-8f93-ac2d2ed6f9f7	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	71369214-57de-4e8e-b8a2-2a3719684bb1.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
8_BM5_cells	1dfb563b-2095-5290-b9cf-9c2c19ed3913	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	062ea5b8-ad82-469b-aab5-7073545f888c.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
7_BM5_cells	c3c88d34-3b7b-55fd-83a8-fdb3f12f1af7	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	b0a97386-49d6-4c17-9a96-4dd0a4676cbd.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
5_CB1_cells	421455aa-2cdd-56b2-a048-4534b5d0d069	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	e05bf632-9d70-400c-890b-3194f2f92623.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
8_BM7_cells	568bac66-3ef8-52e1-a967-5c8c8100a924	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	53ec4980-692a-4a99-91ca-dd25fc56ab11.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
3_CB2_cells	8b7e2ab8-f228-55af-867a-614aed0dfa39	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	1577156c-87dd-4293-9830-9addf07414ae.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
4_CB7_cells	7a447eb8-fc92-5f37-88cd-254160962b74	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	7d866229-6766-4bf1-baef-20899d1dee52.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
6_CB8_cells	b1f1579f-aa56-5322-b59c-376bd0145a9f	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	82d461ac-9605-4f65-88a6-9897e4e16b4d.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
7_CB4_cells	7e78a8ab-3d39-5b36-8df6-cac9aeaf29fa	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	b8b03f03-37ca-495a-ac4f-b51fdd5ec23b.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
5_CB4_cells	e31bd566-108a-51a5-a526-de762a71124a	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	b5e3f240-308e-41bd-a65e-c0f8cb0c5177.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
4_CB8_cells	11e894fa-93c1-55b8-a962-363b1f8fc3de	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	11820a89-991e-45e0-9a76-512e34fde4dc.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_BM7_cells	2662cfa0-fce5-5d80-8f24-f6c760507ecd	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	95042ff3-e27d-4311-87f4-93d82a3d83d8.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
5_BM7_cells	154e684c-9c89-5456-8424-7dad0d381967	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	6a801a9c-4c07-43df-a55b-63073f86e8ce.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_CB3_cells	287b8980-e7b6-5237-8850-89ff083051f2	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	b9027d1a-a4d4-4719-ae3d-288e09f849c8.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_CB7_cells	ccae27de-ef7a-5855-a9c8-1f45e4d569fe	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	5cd0c850-ee65-4137-94c7-b73056edda20.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
1_BM4_cells	9820765b-a8bb-5949-98c0-317c4353b185	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	d42018ce-e28c-4e5b-858d-60fc3ccb4fc7.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_CB2_cells	ecb05ab7-85fa-52b1-8ee6-b564f9fab1f3	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	2965c3c4-f874-4c86-9ff0-ae9e5e3ca29d.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
7_BM7_cells	004c76c1-959c-5b0b-b8dc-f9812acc4778	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	4f517288-3574-4586-836e-db6eaab13674.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
4_BM4_cells	687e8127-583b-555f-a618-b603dbc757a8	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	615099a9-8769-48a2-be7a-2ea2fa7e659f.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_CB4_cells	e8f06c61-9803-561e-8b85-f2c21cf8844c	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	4503151b-7dcf-432c-92b1-a1c7bdcd502c.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
8_BM4_cells	7309180a-5924-542f-bf5a-e2c5234e5470	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	a0683db5-e203-48f4-b36a-ee8ac27c5620.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
8_BM3_cells	83c5100c-716a-5cb2-a587-bff4860d97d4	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	277144ba-638f-4d99-838c-e208458f41f7.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
3_BM8_cells	b26f2473-70d9-540b-b134-8b18156006e7	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	f2a86808-9e74-442e-bd62-866903b8d86e.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_CB7_cells	1bcacb0a-71db-57b6-b204-225d9fbb8745	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	0888d86d-9c92-49e1-9663-65523128f443.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
1_CB8_cells	3a67943c-d699-54ac-a11a-71e3c516503b	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	9d7be81a-e5de-47a8-af79-59a4ca514f61.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
2_BM1_cells	8be544ee-692e-5ee8-a4f0-4d674698f075	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	6109861a-d672-47f7-9a65-c2f424ab27d5.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_BM1_cells	b4e31ea4-8e3d-5751-ab7a-6bb88e1ff2cc	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	8c980607-de68-45ac-ba49-3435ba0a2a2a.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_CB5_cells	4a10c294-789c-5394-83d1-b9cc5709a9f0	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	5ab1ee14-88ee-4159-9b01-ef33273b9456.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
1_BM6_cells	322f880b-aea5-53d4-b8ce-77e68ac6e3f3	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	33d2b45e-5d35-4e92-8bfc-3fec37d7358e.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
5_CB2_cells	4824ba6a-c3d6-56bd-8054-ff9215f9879c	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	4a8360b1-8c20-4022-bebc-fa50a92e7b1d.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_CB4_cells	fabef272-f22a-5cc7-8a2b-5d4a668543b5	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	3e899b6f-959e-4b3c-9baa-6b247b06c350.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
2_BM7_cells	aa2af946-4a7e-57d8-b437-08ae17aeb61f	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	934a42dd-d909-4c31-b056-0e36bd004f36.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
2_BM8_cells	a217ea6c-b1c0-53a5-8580-78c736ba3cbf	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	c925e726-8819-4bbb-90f0-a0b435d74867.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
8_CB7_cells	3cd93948-222f-5a75-a7e4-7624b510e66d	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	862221fe-8c4a-4333-a82f-27ad2da26e03.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_BM2_cells	3e977c03-cf2c-55a2-a012-3337c433dfc1	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	89fb73aa-3a68-4e06-ba2a-7d17b066ba7d.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
6_BM2_cells	a84816b0-8dc4-5e29-b817-dce68e6f323f	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	f396a9fd-5907-4ae9-a0fa-7a6ee2d4550d.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
4_BM3_cells	0e60185d-ffad-5ceb-b822-7f40b57e1cba	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	9ad2cada-4c3c-4cc4-9b7c-d4d2b0b04613.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
3_BM3_cells	0bd29b3f-a5f4-5d70-ace4-4ecda6f00ebf	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	7ce990fb-219d-4ed3-984d-ca8be96d6242.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
5_BM6_cells	c8af8721-b7d1-5976-a909-74d6461de682	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	f86d81b6-542c-42d2-b2f8-e8521a256818.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
7_CB5_cells	27eaf5b5-ffc8-5714-8495-ac3f4c109de5	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	6609c4c8-a166-45fc-83b8-f552000ea180.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
2_BM4_cells	8aed3195-e12e-5f30-beb3-658caf82d99f	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	d1daf83b-d573-4e06-a147-5e3c57b9b011.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
8_BM8_cells	c737d21f-c3f0-52d9-ac07-c3329c99a7dc	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	051d2f41-0f7f-448e-bb53-df3d6ca4647d.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
7_CB1_cells	0efc6c18-b99c-5f9a-971f-90c7197b2ff1	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	5acf8ed3-be2d-47bf-90c1-dca6bc89c92f.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
8_CB1_cells	76a585e8-9dfb-58a4-8ba7-7e1def0e5836	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	efbbd4f1-dda9-4fbc-a98b-1bc75cee0883.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_CB6_cells	4f7f2c5d-77bd-59be-954f-ae59d9c86e13	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	e4b00508-c601-4368-bee4-a67489df1240.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
1_BM8_cells	09839dc3-7d1e-5f89-812f-bee5c2586a16	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	e50920a4-0900-4520-92d3-959ec30fd992.loom	10Xv2	cell	normal	immune system	bone marrow	bone marrow hematopoietic cell
1_CB2_cells	c1ea948c-a056-5e5d-8b0a-0b271c196843	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	caf67529-13b5-47e0-ab87-46597019f59c.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
3_CB1_cells	3d33e0af-cdf6-59db-9545-2736546ded43	1M_Immune_Cells	dfc88eb3-ac32-4bf6-804d-9c57368e524c	blood	s3://ccdl-scpca-data/human_cell_atlas_data/blood	ce9a6ed9-ca53-422b-a208-91d447dbf4a5.loom	10Xv2	cell	normal	blood	umbilical cord blood	cord blood hematopoietic stem cell
